Country Name,Country Code,Series Name,Series Code,1990 [YR1990],2000 [YR2000],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
New Zealand,NZL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.42360298081108,2.88433930020895,0.481109438978876,1.44403850036466,2.41043257431994,3.61693254394582,1.7531271050093,3.08556630950096,1.95515165378657,4.57816245517681,5.58708755877011,5.40026373319296
New Zealand,NZL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.98867681637264,7.75290180992832,4.77628667608849,4.47029526580187,5.54988446953644,5.91454437886105,5.66542444957589,5.69403389305889,5.71446864557672,5.78022431553644,..,..
New Zealand,NZL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,26.5359202385487,23.5899832274969,21.3754486009419,21.1560824911804,20.0886654849516,20.4616749907128,20.3218441861301,20.2745492532694,19.7803604965975,18.9694982180802,..,..
New Zealand,NZL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,26.7618584733406,35.7454584901409,27.9795137186391,27.9525601318731,26.639813972,27.5873336910609,27.8839087705317,27.3503056565813,21.7285787458231,22.3372987322993,24.3948255658574,..
New Zealand,NZL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,25.8462831846782,32.7714683867522,27.168632750856,26.9357118525276,25.8224405487973,26.6028948418431,27.9152635928054,27.1141375841523,22.2535915510134,26.2123468357678,29.692093415291,..
New Zealand,NZL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.4710549476533,22.0345630387436,22.991442074339,23.1447511129731,23.084350136536,23.6396031975344,23.9332011640478,23.6808790528515,22.9334861825898,25.160205464554,25.7865982772444,..
New Zealand,NZL,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Time required to start a business (days),IC.REG.DURS,..,..,0.5,0.5,0.5,0.5,0.5,0.5,..,..,..,..
New Zealand,NZL,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,158.298488609637,160.109691609323,164.928747301157,163.154174351275,163.593189819155,167.984706977637,184.884377154931,179.096044552456,167.312974769494,158.66408884754
New Zealand,NZL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.32777974713459,1.66874210670411,0.998117777445706,0.988586444651976,1.03554396646746,1.05230934704112,1.10527683290856,1.29327542803534,1.33770256327882,1.16789777249676,1.1788672845172,..
New Zealand,NZL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1.592399808,39.99724014,112.9769538,121.9886768,130.674682,134.8432405,130.5976242,121.2131234,123.2134933,113.9631575,114.6898687,..
New Zealand,NZL,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,9.9138784102099,10.1121241606523,10.8767495656268,9.2522046788736,9.80115707610079,9.86575861015562,9.60791319816366,9.76044342542159,11.961371704113,..
New Zealand,NZL,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,41.5319183732447,51.6900485651582,41.7905144506843,39.8132058226996,36.9696463975501,37.8569817650646,39.3992716699381,38.4689638628801,35.5100502019351,37.3089725099135,40.2543597871224,36.0916679588065
New Zealand,NZL,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,74.1562132311,104.3068022088,100,100.3131637648,109.4628731105,108.805211911,110.1836617886,112.8462900869,114.8210104236,..,..
New Zealand,NZL,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Net migration,SM.POP.NETM,71491,-6080,48532,47165,50012,48815,80419,103392,38220,38220,12999,12999
New Zealand,NZL,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,761847595.2,215300354.565708,535105600.06901,531736255.251462,528072446.592255,538592709.732017,508952374.772124,473929653.243397,428486699.091893,661455084.266966,577354203.649818,816120343.145301
New Zealand,NZL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1684763150,-1507812033.25805,3251563602.3094,-73372796.4211781,2008111275.18134,2390035935.47737,2516488849.6393,2915754514.32092,4135119591.14727,4539913924.62292,8340194362.34964,3592037225.12847
New Zealand,NZL,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,"Population, total",SP.POP.TOTL,4227820,5123222,6208676,6298598,6389235,6480532,6572233,6663924,6755895,6850540,6948392,7046310
Nicaragua,NIC,Population growth (annual %),SP.POP.GROW,2.35429940783244,1.44194534225615,1.44870479177075,1.43794002440995,1.42874739634574,1.41880628469208,1.40510472256985,1.38548472522896,1.37069568464204,1.39120241997296,1.41827846169398,1.39938096442621
Nicaragua,NIC,Surface area (sq. km),AG.SRF.TOTL.K2,130370,130370,130370,130370,130370,130370,130370,130370,130370,130370,..,..
Nicaragua,NIC,Population density (people per sq. km of land area),EN.POP.DNST,35.1322918397873,42.5728934685059,51.5927871032076,52.3400199434934,53.0931942828652,53.8518530829317,54.6138690377264,55.3758018946319,56.1400614924381,56.9265414658468,..,..
Nicaragua,NIC,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,29.6,..,24.9,..,..,..,..,..,..,..
Nicaragua,NIC,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,3.9,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,898407354.726117,4891518301.24283,11244732043.3125,11767962615.4986,12333276212.0212,12954267840.5745,12753890478.1087,12503846933.684,11877016881.1404,13482503839.6534,14505146846.4983,16015859763.7842
Nicaragua,NIC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,210,950,1810,1870,1930,2000,1940,1880,1760,1970,2090,2270
Nicaragua,NIC,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,8182365078.25763,13537811413.9699,29584383540.2533,32223045253.7455,34912866360.2457,37290894727.143,36083566006.5308,37355211731.4205,38423819327.3478,44107117289.1581,48555711783.8313,53836025341.7282
Nicaragua,NIC,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1940,2640,4770,5120,5460,5750,5490,5610,5690,6440,6990,7640
Nicaragua,NIC,Income share held by lowest 20%,SI.DST.FRST.20,..,..,5.1,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.096,67.234,72.812,72.983,73.256,73.554,73.85,74.054,71.795,73.837,74.615,..
Nicaragua,NIC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.596,3.111,2.503,2.48,2.455,2.43,2.404,2.377,2.349,2.321,2.284,..
Nicaragua,NIC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,148.341,113.855,94.226,93.552,91.879,90.951,89.65,88.623,87.361,85.648,83.964,..
Nicaragua,NIC,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,93.4,94,94.1,94.1,..,..,..,..,..,..
Nicaragua,NIC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,66.6,38.3,20.1,19.3,18.6,18,17.4,16.8,16.3,15.7,15.2,..
Nicaragua,NIC,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,82,86,99,99,99,99,99,99,97,83,93,..
Nicaragua,NIC,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,37.8331298828125,64.5352935791016,..,..,..,..,..,..,..,..,80.6800308227539,..
Nicaragua,NIC,"School enrollment, primary (% gross)",SE.PRM.ENRR,86.0815734863281,101.066307067871,110.615097409159,107.672950421615,111.59678084396,112.852788044593,110.157586683851,108.948521317655,107.901498431305,106.951305961302,105.435536868371,105.908050537109
Nicaragua,NIC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,34.6021995544434,52.7258491516113,..,..,..,..,..,..,..,..,..,69.6625518798828
Nicaragua,NIC,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,1.06800997257233,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,..
Nicaragua,NIC,Forest area (sq. km),AG.LND.FRST.K2,63993.2,53993.2,39636.54,39075.3,38075.3,37075.3,36075.3,35075.3,34075.3,33075.3,..,..
Nicaragua,NIC,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,15.4797788522118,15.507104242217,15.507104242217,15.5070937500519,9.96216337484655,9.96216337484655,9.96216337484655,..
Nicaragua,NIC,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,0.887703061519749,0.904609470904552,0.886675861724602,0.868742252544651,0.850808643364701,0.832875034184751,0.81454452339799,0.814941425004801,0.814941425004801,..,..
Nicaragua,NIC,Urban population growth (annual %),SP.URB.GROW,2.87944843392314,1.71230408284756,1.78722762349928,1.77531807224623,1.76501711653341,1.77792738991817,1.78689003854599,1.79135634531167,1.79864136609595,1.83926222503864,1.88782770076417,1.89015516737942
Nicaragua,NIC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,477.574258128303,491.220954313516,589.911117925947,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,302.283446315122,341.191539230586,562.277690122661,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,1110472675.65649,5109583827.37851,11880434070.7811,12756706583.3113,13286118584.2563,13785943183.0661,13025239912.2751,12699046244.607,12681548303.6856,14144067555.6566,15649934214.9276,17829215283.7997
Nicaragua,NIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.0524997212688305,4.10159025073438,4.78584705943099,4.79270223158466,4.56292760915053,4.63138368138509,-3.3637057173864,-2.89648807769926,-1.75538036103812,10.3154484052751,3.75228475736668,4.56973233333842
Nicaragua,NIC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,5016.10794966853,8.56622835977541,8.39262785270726,7.5879916301547,4.5903845448088,4.12357501319065,2.658498120573,5.39491189934525,5.3917532325992,3.54367503606423,8.77784600858911,10.6679180644329
Nicaragua,NIC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,17.7655051440462,16.7093056812028,16.1101157008631,14.9152426484897,14.9966206430434,15.322588494068,15.5296780421004,15.7302571002799,15.4434216953691,16.5236395502928,15.3372693999551
Nicaragua,NIC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,20.1553281368856,25.0986533853432,25.7348859815879,25.7948467109519,24.8172733417013,24.9951336778689,24.2806944134052,25.482019971941,27.1942926179138,26.1442169309908,27.3090787079933
Nicaragua,NIC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.9483592559642,20.1081658866931,45.0079927886564,40.0834610749855,38.8818761801074,41.338708120112,42.2773900941147,44.8045000879666,41.8937753581425,46.6173227650007,49.8468202738711,45.7986387940614
Nicaragua,NIC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,46.3424548271313,41.1903315733091,61.6900613807259,58.1101329567711,54.9315997917226,55.0412764313991,51.7075924357889,49.2377809583133,47.0123601929687,60.0778754515429,65.492348138332,59.0699349563965
Nicaragua,NIC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.2758024767105,26.6547531947905,28.8790965068433,33.4767491019738,31.2003302985836,29.9152746934441,24.0744255306724,17.831075522926,19.4165015349785,23.2830312325991,21.7812664757264,23.0270671275846
Nicaragua,NIC,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,29.9810309742205,11.6296664304249,16.4345985609738,16.728064145962,17.3826729991427,17.8257748837743,16.9619879683714,18.8466384856424,18.5543878340616,20.6157266599794,21.484293734593,..
Nicaragua,NIC,Time required to start a business (days),IC.REG.DURS,..,..,14,14,14,14,14,14,..,..,..,..
Nicaragua,NIC,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,46.8947062383453,47.8325695833895,49.2791077812974,51.4629522869846,49.5194703907124,41.9314461654664,38.1008502653329,34.7709179602676,32.2616978980436,28.0094225847965
Nicaragua,NIC,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,26.2658373469951,10.6468701120311,15.3162663787317,15.5895883603149,16.1664036900874,16.5737516137274,15.6994164536848,17.4217691279891,17.0711187547502,18.9072309186047,19.8411561863235,..
Nicaragua,NIC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,0.782751441383728,0.685091959091359,0.775537371941149,0.639876675817232,0.626510067010078,0.62717222145559,0.605020089397565,0.629971870953776,0.540141928775309,0.52647269455043,..
Nicaragua,NIC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,1.762445586,113.8384416,115.3296496,121.2275335,126.2222916,113.2267851,86.86221512,88.25160841,97.10898703,..,..
Nicaragua,NIC,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,0.468464215574107,0.583114233618528,0.798662569451357,0.599501195254011,0.676881831202641,1.06257050684246,0.537956750581544,1.21798816212776,1.25528452681027,..
Nicaragua,NIC,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,87.1700872268409,52.5091688607548,101.612448906139,93.2764261864156,79.8502582430009,93.4139929999035,94.9310729267035,95.3536176399264,90.3990563728586,117.79496905285,118.895068467775,102.606871411905
Nicaragua,NIC,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,146.8042700786,94.7124323088,84.8879365579,100,99.0905670576,96.9008875094,88.9424323999,91.994439918,106.6945415205,101.1655892507,..,..
Nicaragua,NIC,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,10976880083.2,6822420902,10965052288.8,11513227717.4,12197682282.7,12727982690.8,13003298421.6,13610346037.4,13760303958.2,14582931632.9,14867213389.3,..
Nicaragua,NIC,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,5.00470297029703,29.4047091943513,54.8187351463659,30.5058003960934,35.7136603540331,45.5721295762244,38.5029055142635,30.5959743516892,33.2837355976292,27.709926126437,30.1529499990506,..
Nicaragua,NIC,Net migration,SM.POP.NETM,-24283,-42092,-25571,-24359,-23081,-21841,-20739,-19733,-10384,-10384,-8000,-8000
Nicaragua,NIC,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,..,320000000,1140200000,1197500000,1268100000,1394700000,1504800000,1686400000,1855000000,2149900000,3227200000,4662300000
Nicaragua,NIC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,670000,266500000,1076800000,967000000,989100000,1035400000,837600000,503000000,746500000,1220100000,1293800000,1230100000
Nicaragua,NIC,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,329559997.558594,501929992.675781,432170013.427734,457920013.427734,430980010.986328,562590026.855469,353859985.351563,388089996.337891,460730010.986328,753960021.972656,1127260009.76563,..
Niger,NER,"Population, total",SP.POP.TOTL,8370648,11622665,19372014,20128124,20921743,21737922,22577058,23443393,24333639,25252722,26207977,27202843
Niger,NER,Population growth (annual %),SP.POP.GROW,3.0884637933207,3.42375005583503,3.78117877025801,3.82885938381233,3.86709120542471,3.82693398223338,3.78759649907003,3.76544488542259,3.72710072523223,3.70742378461307,3.71298781842953,3.72576598230791
Niger,NER,Surface area (sq. km),AG.SRF.TOTL.K2,1267000,1267000,1267000,1267000,1267000,1267000,1267000,1267000,1267000,1267000,..,..
Niger,NER,Population density (people per sq. km of land area),EN.POP.DNST,6.60823241493645,9.17554669613958,15.293292808084,15.8902060472093,16.5167308755033,17.1610657614273,17.8235241177864,18.507454803821,19.2102620983658,19.9358348464514,..,..
Niger,NER,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,40.8,..,..,45.5,..,..
Niger,NER,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,53.6,..,..,..,50.9,..,..,50.6,..,..
Niger,NER,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2698457205.21046,2536805745.17687,11298670147.8894,11120160857.5411,10962186269.202,11171380572.1288,12864418487.9604,13891015055.804,13296851544.1657,14814409554.6042,15121636234.9781,16303272745.4944
Niger,NER,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,320,220,580,550,520,510,570,590,550,590,580,600
Niger,NER,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,6166110170.4926,9168254801.98576,23319628812.459,24526792101.967,25380000723.662,26858408246.0591,29566091896.6705,34056613145.2013,33981628782.8295,39562480948.6793,42388397177.6747,47564993359.8863
Niger,NER,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,740,790,1200,1220,1210,1240,1310,1450,1400,1570,1620,1750
Niger,NER,Income share held by lowest 20%,SI.DST.FRST.20,..,..,7.8,..,..,..,7.6,..,..,8.7,..,..
Niger,NER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.852,49.322,60.786,61.083,61.629,62.16,62.454,62.897,61.451,61.576,62.08,..
Niger,NER,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,7.806,7.732,7.279,7.211,7.141,7.084,7.023,6.961,6.892,6.82,6.749,..
Niger,NER,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,209.991,204.397,175.058,177.002,179.765,178.915,177.961,175.476,172.925,170.462,168.04,..
Niger,NER,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,14,..,14.7,17,18.9,11.1,..,..,11,..,..
Niger,NER,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,15.7,..,39.7,39.1,..,..,..,..,43.7,..,..
Niger,NER,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,332.1,228.4,127.8,126.5,125.5,124.3,123.2,122.2,121,119.3,117.3,..
Niger,NER,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,43.1,34.6,35.8,32,..,37.5,31.3,33.4,33.2,34.6,..
Niger,NER,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,25,37,80,85,76,82,77,79,79,80,65,..
Niger,NER,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,15.8216695785522,17.9084396362305,59.7920684814453,70.8624572753906,74.753303527832,65.7938690185547,..,65.3655014038086,53.8511238098145,60.9836807250977,52.9879188537598,47.896728515625
